"レビュータイプ","商品名","レビュー詳細URL","評価","投稿時間","タイトル","レビュー本文","フラグ","注文番号","未対応フラグ"
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapq5-kbtv19_1_1327864647/","5","2023/01/24 23:55:06","","切りやすすぎて、びっくりしてしまいた。
長持ちしそうです。","0","354660-20230110-0913330226",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqv-enyjg7_1_1354064155/","4","2023/01/24 19:14:25","なかなか！","見た目もかっこよく、使いやすいです！
爪が飛び散らないのも良い点だと思います。","0","354660-20230122-0456734096",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapq6-myw2r_2_1350703408/","4","2023/01/24 19:10:25","","切りやすい。スムーズに刃が入る。
重いから軽いのがいい人は他のがいいかも。","0","354660-20230120-0030133788",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqu-wufvk_2_1352938802/","4","2023/01/24 15:17:05","","箱に少し凹みがありましたが、爪切り本体には傷ひとつなく画像通り綺麗なシャンパンゴールドカラーで満足です。切れ味も良いので長く重宝できそうです。","0","354660-20230121-0053433879",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqq-plg1y_2_1336864103/","5","2023/01/23 14:43:47","","この価格で立派な爪切りでした。
切れ味もよかったです。
子供用には少し大きいかもしれません。","0","354660-20230115-0036031569",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqs-2uj7bb_1_1347267150/","4","2023/01/22 16:18:34","","初めてここまでの値段がする爪切りを購入しました。安い物とどれだけ違うんだろう…と思ってましてが、想像してたよりは普通でした。爪は飛び散りは少ないかもしれませんが、切ってる時にはポロポロ落ちてきます。ヤスリはとても良いと思いました。","0","354660-20230118-0835432815",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqr-aoulb4_2_1344504760/","4","2023/01/21 18:53:12","","切り心地もよく、爪も痛みにくい感じです。","0","354660-20230116-0095432398",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqs-gsmdg1_1_1348658015/","5","2023/01/20 23:22:33","レビュー通りの良い商品です","切れ味良く、使いやすいです。飛び散りもあまり無く、とても気に入りました。","0","354660-20230118-0649133068",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqq-hu9iv_2_1340627326/","5","2023/01/20 19:32:39","","使い勝手良く、よく切れます。ただ、よく切れすぎて深爪気味になるので初めて使うとき注意が必要。","0","354660-20230115-0019831854",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqq-91ws6w_1_1341089736/","5","2023/01/20 18:06:02","","見た目もスタイリッシュでかっこいい。
スッと切れて爪も飛び散らないので良いです。","0","354660-20230115-0129131887",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapq5-fy60vg_1_1327016451/","4","2023/01/19 14:07:57","","ごく普通の「パチン」と切る爪切りに比べて驚くほど静かに軽く爪が切れます。切れ味は一般的なものと変わりがないように思います。ただステンレスで耐久性が良さそうにのでこれらに期待がもてます。切った爪も爪切りを逆さにしない限りちゃんと収納できます。シャンパンゴールドを購入したのですが写真より色が薄かったです。１年ほど使用して切れ味が変わらなかったらレビューを更新して星を増やすつもりです。","0","354660-20230110-0600930370",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqq-2yk49u_1_1340028853/","5","2023/01/19 11:18:33","","凄い切りやすいです
見た目もかっこいいので
気に入りました。","0","354660-20230115-0842231621",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqq-dei2n2_1_1338263390/","4","2023/01/18 15:19:45","","注文したら、すぐ届きました。
早速使ってみました。
良く切れます。","0","354660-20230115-0375131785",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqn-7apxgw_1_1329814939/","4","2023/01/14 17:28:32","","使い易い爪切りです。切った詰めが飛び散らない工夫も良くできていると感じました。ヤスリ同梱なのはお得感がありました。","0","354660-20230111-0486430663",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapqn-kid900_1_1330963756/","4","2023/01/14 16:58:52","","切った時にそんなに力を入れなくてもスムーズに切れてくれるのでとてもいい感じです。","0","354660-20230111-0927430560",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj6v-hgv9lm_1_1305906200/","4","2023/01/14 12:01:11","アイデア商品","切った爪が収まるケースにはアイデアが詰まってます。使用中は溢れないよう蓋をする。その蓋を利用してテコの原理で切る。使わない時は蓋をする必要が無いので、蓋を開けてレバーが収まる。これを考えた人、頭いい。ただ蓋を開けるのに少し力が必要で、その反動で切った爪がこぼれてしまう。そこだけ残念。ヤスリが一体になったものも多いが、別になっているのは評価の分かれるところ。","0","354660-20221230-0683326961",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapq5-k61lpo_1_1324798562/","4","2023/01/13 19:53:54","","切れ味も良くこの価格にしては良いと思います、もう少し幅があれば良いと思います。","0","354660-20230110-0954230024",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapq5-f4kph0_1_1323656339/","5","2023/01/13 17:53:07","高級感ありで良い","高級感のある、使いやすくオシャレな爪切りです。
シャンパンゴールドは、パッと見シルバーに見えるが、さり気ないゴールド感で良い。
今まではただ爪を切るという感覚だったのが、これを使うと自分を丁寧に整えるという感覚に変わる気がします笑
力も要らず簡単に爪を切れます。
ヤスリは画像までピカピカになるほどではないですが、ケースにセットになっているのは持ち運びにも保管にもとても良いです。","0","354660-20230110-0602029980",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj6t-j8bdlp_1_1301273795/","5","2023/01/13 15:59:14","","入れ物付きで高級感凄いです笑
使ってた爪切りがもう刃こぼれが凄く購入
切りやすいし切った爪も落ちなくて良きです！","0","354660-20221227-0883626357",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iapq5-jl0qdg_1_1327895466/","5","2023/01/13 8:22:38","","しっかりとしたケースに入っていて高級感もあり切れ味抜群でした。","0","354660-20230110-0873430354",""
